job_id,job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,posted_year,company_size,salary_mid,salary_range,role_category,period_type,market_total_ai_jobs,market_avg_salary_usd,market_remote_percentage,market_top_skill
TQY7WFXVU72V,Applied Scientist,Startup,Retail,USA,Seattle,Hybrid,Entry,0,51118,83189,2024,Small,67153.5,32071.0,Analytics,Historical,18847,103070,63,AWS
V7YJNW1C2JM2,Machine Learning Engineer,Startup,Retail,Australia,Melbourne,Onsite,Entry,0,53245,80540,2025,Large,66892.5,27295.0,Engineering,Projected,61354,144132,79,GCP
8E5LUMV7BCPA,Machine Learning Engineer,Startup,Finance,USA,Boston,Hybrid,Mid,2,90777,122027,2021,Small,106402.0,31250.0,Engineering,Historical,5322,116022,30,Python
NG9UYHTRMKIR,MLOps Engineer,Research Lab,Healthcare,USA,New York,Hybrid,Senior,5,148518,158492,2023,Small,153505.0,9974.0,Engineering,Historical,42906,139108,25,GCP
VV4LJFOYW6N2,Machine Learning Engineer,MNC,Education,Canada,Vancouver,Hybrid,Entry,0,50400,65378,2026,Medium,57889.0,14978.0,Engineering,Projected,4000,164795,54,PyTorch
051QN84WJR1Y,Machine Learning Engineer,MNC,Healthcare,India,Chennai,Onsite,Senior,5,141095,158802,2021,Small,149948.5,17707.0,Engineering,Historical,63718,160170,37,TensorFlow
BJALE33C32C8,Data Analyst,Startup,Education,USA,Boston,Hybrid,Entry,0,57559,71811,2026,Small,64685.0,14252.0,Analytics,Projected,49563,88686,29,Scikit-learn
71MSLB4ZPXN7,Data Scientist,Research Lab,Tech,USA,Boston,Onsite,Entry,0,52267,81804,2025,Small,67035.5,29537.0,Analytics,Projected,28264,157838,78,Computer Vision
WNZ580X4ECKP,Applied Scientist,MNC,Retail,Germany,Berlin,Onsite,Mid,2,93779,115271,2022,Large,104525.0,21492.0,Analytics,Historical,31930,124738,63,GCP
PDCG4WSNSCU5,AI Researcher,Startup,Finance,Australia,Melbourne,Hybrid,Entry,0,58431,76153,2022,Large,67292.0,17722.0,Analytics,Historical,19255,160260,26,R
EFY6UT8VF8FZ,Data Analyst,Research Lab,Healthcare,Canada,Montreal,Onsite,Entry,0,62503,81393,2021,Large,71948.0,18890.0,Analytics,Historical,42282,78606,75,PyTorch
1L1R8LZUJEPU,Data Scientist,Startup,Tech,USA,Boston,Onsite,Senior,5,144129,162136,2023,Large,153132.5,18007.0,Analytics,Historical,42906,139108,25,GCP
LUSL6L9PDIV0,Data Scientist,MNC,Tech,Germany,Remote,Remote,Mid,2,101230,112819,2026,Small,107024.5,11589.0,Analytics,Projected,21320,150323,68,PyTorch
FL3G4T7FI3DZ,AI Researcher,Startup,Education,India,Delhi,Onsite,Entry,0,52916,76797,2022,Medium,64856.5,23881.0,Analytics,Historical,32285,155432,67,NLP
B6KVOFZ5KIZR,MLOps Engineer,MNC,Healthcare,UK,Birmingham,Hybrid,Senior,5,144381,167975,2024,Medium,156178.0,23594.0,Engineering,Historical,62826,133255,29,PyTorch
3KPQX4DHOW97,Applied Scientist,Research Lab,Finance,Canada,Remote,Remote,Entry,0,56203,71254,2024,Small,63728.5,15051.0,Analytics,Historical,72874,114911,71,R
5Y2URPUUXW78,Data Analyst,MNC,Retail,India,Chennai,Hybrid,Entry,0,51185,73086,2022,Large,62135.5,21901.0,Analytics,Historical,32285,155432,67,NLP
0MKU6IQ05OH1,AI Researcher,Startup,Retail,UK,Birmingham,Onsite,Mid,2,94125,124649,2022,Medium,109387.0,30524.0,Analytics,Historical,39831,85227,84,PyTorch
5UJ6J3JKJWQ3,Machine Learning Engineer,Research Lab,Tech,UK,Birmingham,Onsite,Senior,5,151199,161653,2020,Medium,156426.0,10454.0,Engineering,Historical,76091,88490,70,NLP
Y59FT1G6RNQS,Data Scientist,MNC,Healthcare,Australia,Sydney,Onsite,Mid,2,92078,119522,2026,Small,105800.0,27444.0,Analytics,Projected,57347,108156,71,GCP
GWP4KERYJ2KK,Machine Learning Engineer,Research Lab,Healthcare,Australia,Brisbane,Onsite,Senior,5,149980,157832,2023,Small,153906.0,7852.0,Engineering,Historical,18251,134856,62,Scikit-learn
WVSBG9GBDJ9U,Machine Learning Engineer,MNC,Tech,Canada,Remote,Remote,Senior,5,140018,178455,2024,Medium,159236.5,38437.0,Engineering,Historical,72874,114911,71,R
NXM4UG5L7QPC,Applied Scientist,Startup,Retail,Australia,Remote,Remote,Mid,2,101822,125182,2020,Medium,113502.0,23360.0,Analytics,Historical,70178,160724,49,Azure
NLJ6QYOLDSB7,Machine Learning Engineer,Startup,Finance,USA,Boston,Hybrid,Entry,0,57243,83566,2023,Medium,70404.5,26323.0,Engineering,Historical,42906,139108,25,GCP
T7UF7G0AAKG4,Data Scientist,Startup,Healthcare,Germany,Remote,Remote,Entry,0,58320,88443,2024,Medium,73381.5,30123.0,Analytics,Historical,48433,131697,40,Computer Vision
LEZJB86INIMU,Data Scientist,Research Lab,Education,Germany,Munich,Hybrid,Mid,2,90714,105837,2022,Large,98275.5,15123.0,Analytics,Historical,31930,124738,63,GCP
F4WBV06BISHF,Machine Learning Engineer,MNC,Education,UK,Manchester,Onsite,Entry,0,58802,74892,2025,Medium,66847.0,16090.0,Engineering,Projected,15927,140333,83,AWS
34RLWZ78UQHA,Machine Learning Engineer,Startup,Finance,USA,New York,Onsite,Entry,0,51482,83798,2023,Small,67640.0,32316.0,Engineering,Historical,42906,139108,25,GCP
V45OHTXF6LZE,AI Researcher,MNC,Education,UK,Birmingham,Onsite,Entry,0,63913,67185,2021,Medium,65549.0,3272.0,Analytics,Historical,67009,138221,40,TensorFlow
J1K2V49TPYII,AI Researcher,Startup,Retail,USA,Remote,Remote,Senior,5,147350,159130,2022,Medium,153240.0,11780.0,Analytics,Historical,55204,157026,39,GCP
7ND9YG5HFQ73,Machine Learning Engineer,MNC,Healthcare,Canada,Toronto,Hybrid,Senior,5,145377,166446,2022,Small,155911.5,21069.0,Engineering,Historical,29777,113169,73,SQL
3ICFSDYDIWQZ,Data Scientist,Startup,Tech,India,Bangalore,Onsite,Senior,5,154566,174906,2021,Medium,164736.0,20340.0,Analytics,Historical,63718,160170,37,TensorFlow
FCLCZJD9PA5M,MLOps Engineer,Startup,Healthcare,USA,Seattle,Onsite,Entry,0,58925,89249,2025,Medium,74087.0,30324.0,Engineering,Projected,28264,157838,78,Computer Vision
ISW7OIDXSEIK,Machine Learning Engineer,Startup,Tech,Germany,Hamburg,Onsite,Senior,5,148024,166772,2020,Small,157398.0,18748.0,Engineering,Historical,30183,135985,69,Scikit-learn
YOWJSGHIAXXL,Data Analyst,Research Lab,Education,UK,Manchester,Onsite,Mid,2,94503,128769,2024,Medium,111636.0,34266.0,Analytics,Historical,62826,133255,29,PyTorch
FDMGFGRWI78L,Machine Learning Engineer,Startup,Retail,USA,San Francisco,Hybrid,Mid,2,104565,112247,2024,Small,108406.0,7682.0,Engineering,Historical,18847,103070,63,AWS
4TEFNM3PPWE6,Data Scientist,Startup,Education,UK,Remote,Remote,Mid,2,100237,124613,2023,Medium,112425.0,24376.0,Analytics,Historical,37780,159436,69,Python
9B57KH6RCYFK,Data Analyst,Research Lab,Retail,Australia,Melbourne,Onsite,Entry,0,59342,65129,2022,Medium,62235.5,5787.0,Analytics,Historical,19255,160260,26,R
1I3DMVYNZ9YP,AI Researcher,Research Lab,Finance,UK,Birmingham,Onsite,Senior,5,141335,160047,2023,Medium,150691.0,18712.0,Analytics,Historical,37780,159436,69,Python
WL0HJ6P39634,AI Researcher,Research Lab,Healthcare,Canada,Vancouver,Onsite,Entry,0,62284,67363,2023,Small,64823.5,5079.0,Analytics,Historical,70396,108982,66,Scikit-learn
ZVWB6VTPADP4,Data Scientist,Research Lab,Healthcare,India,Remote,Remote,Entry,0,50474,67045,2022,Large,58759.5,16571.0,Analytics,Historical,32285,155432,67,NLP
57X0XMN658JV,AI Researcher,Research Lab,Healthcare,Australia,Remote,Remote,Senior,5,154349,159375,2021,Small,156862.0,5026.0,Analytics,Historical,50035,81059,30,Python
MR2BNFHHLM0B,Data Analyst,Startup,Finance,USA,Remote,Remote,Senior,5,150875,179192,2025,Large,165033.5,28317.0,Analytics,Projected,28264,157838,78,Computer Vision
DTY6DT9IZDPF,AI Researcher,Startup,Finance,USA,San Francisco,Hybrid,Entry,0,60265,80157,2021,Small,70211.0,19892.0,Analytics,Historical,5322,116022,30,Python
VAWZRNTVIUP7,Data Scientist,MNC,Education,USA,San Francisco,Onsite,Mid,2,92079,120905,2022,Large,106492.0,28826.0,Analytics,Historical,55204,157026,39,GCP
6AXN5DWEC9HS,Applied Scientist,Research Lab,Retail,Australia,Melbourne,Hybrid,Mid,2,90626,113832,2024,Medium,102229.0,23206.0,Analytics,Historical,23885,143568,71,SQL
O72Z8EO1D3AR,Machine Learning Engineer,MNC,Retail,Canada,Remote,Remote,Entry,0,51542,83496,2024,Small,67519.0,31954.0,Engineering,Historical,72874,114911,71,R
LX9WC5RZ66A6,MLOps Engineer,MNC,Tech,UK,Birmingham,Hybrid,Mid,2,102402,114959,2020,Medium,108680.5,12557.0,Engineering,Historical,76091,88490,70,NLP
NN1W50QC6XXY,Data Analyst,MNC,Tech,USA,Austin,Hybrid,Senior,5,146030,159659,2023,Large,152844.5,13629.0,Analytics,Historical,42906,139108,25,GCP
P0Y8BB6A7JW7,MLOps Engineer,MNC,Retail,USA,New York,Onsite,Senior,5,146350,168232,2020,Medium,157291.0,21882.0,Engineering,Historical,78050,109581,81,Python
3078E1CB9K52,Data Analyst,Startup,Finance,USA,San Francisco,Onsite,Senior,5,145220,178271,2025,Small,161745.5,33051.0,Analytics,Projected,28264,157838,78,Computer Vision
BCJVV5PGAWY0,MLOps Engineer,Research Lab,Tech,Australia,Brisbane,Onsite,Senior,5,149064,164347,2024,Large,156705.5,15283.0,Engineering,Historical,23885,143568,71,SQL
WNHBZX1DC998,MLOps Engineer,Startup,Education,UK,Remote,Remote,Entry,0,53611,82617,2022,Small,68114.0,29006.0,Engineering,Historical,39831,85227,84,PyTorch
IMEUBJZ5VGVY,Data Analyst,Startup,Finance,India,Delhi,Onsite,Mid,2,101983,111273,2025,Medium,106628.0,9290.0,Analytics,Projected,24784,129592,26,PyTorch
5H1WFCCF62W9,Data Scientist,MNC,Tech,Canada,Vancouver,Hybrid,Entry,0,63311,84884,2026,Small,74097.5,21573.0,Analytics,Projected,4000,164795,54,PyTorch
TAN57ST722WT,AI Researcher,Research Lab,Retail,India,Chennai,Hybrid,Entry,0,52458,75018,2020,Large,63738.0,22560.0,Analytics,Historical,61572,141737,63,Python
PE1LUDM4IE96,AI Researcher,Startup,Tech,India,Bangalore,Onsite,Senior,5,147259,160408,2026,Small,153833.5,13149.0,Analytics,Projected,78139,97930,65,AWS
9ADNGVZHHO8P,Data Scientist,Startup,Retail,USA,Remote,Remote,Mid,2,97363,125913,2020,Large,111638.0,28550.0,Analytics,Historical,78050,109581,81,Python
R0586QO00AIK,Applied Scientist,Research Lab,Retail,Canada,Montreal,Hybrid,Mid,2,92182,117476,2024,Small,104829.0,25294.0,Analytics,Historical,72874,114911,71,R
235ANMHNB7X8,Applied Scientist,MNC,Finance,Germany,Remote,Remote,Mid,2,92028,116772,2020,Large,104400.0,24744.0,Analytics,Historical,30183,135985,69,Scikit-learn
NT4S2Q3E1QIN,Data Analyst,Research Lab,Retail,Australia,Remote,Remote,Entry,0,51107,86061,2023,Large,68584.0,34954.0,Analytics,Historical,18251,134856,62,Scikit-learn
BXFIZMNQS1XY,MLOps Engineer,Startup,Retail,Canada,Montreal,Hybrid,Entry,0,52217,86055,2021,Medium,69136.0,33838.0,Engineering,Historical,42282,78606,75,PyTorch
NF64YJ9WC689,Data Scientist,Startup,Education,USA,Remote,Remote,Entry,0,62555,86148,2022,Medium,74351.5,23593.0,Analytics,Historical,55204,157026,39,GCP
UG40GIVS1EIC,Data Analyst,Startup,Healthcare,USA,Austin,Hybrid,Senior,5,142141,170569,2024,Large,156355.0,28428.0,Analytics,Historical,18847,103070,63,AWS
4LZBKS2KFED8,MLOps Engineer,Research Lab,Education,USA,San Francisco,Hybrid,Senior,5,154878,176596,2023,Small,165737.0,21718.0,Engineering,Historical,42906,139108,25,GCP
JTVPXTTH8SST,MLOps Engineer,Startup,Retail,USA,Austin,Hybrid,Mid,2,91288,110031,2025,Medium,100659.5,18743.0,Engineering,Projected,28264,157838,78,Computer Vision
PX0HDS0W74KV,Data Scientist,MNC,Finance,Germany,Remote,Remote,Mid,2,97706,123655,2021,Large,110680.5,25949.0,Analytics,Historical,17048,108568,78,Azure
WD75ZV401698,AI Researcher,Research Lab,Finance,Canada,Remote,Remote,Entry,0,56002,67613,2025,Large,61807.5,11611.0,Analytics,Projected,8294,99435,45,SQL
39H2I1HBPIGC,Data Analyst,Startup,Tech,Australia,Sydney,Onsite,Mid,2,92524,113864,2026,Medium,103194.0,21340.0,Analytics,Projected,57347,108156,71,GCP
ZLO619PEATJ0,AI Researcher,MNC,Healthcare,Australia,Remote,Remote,Mid,2,102915,117698,2023,Medium,110306.5,14783.0,Analytics,Historical,18251,134856,62,Scikit-learn
HKZUPZ3Y2DKY,Data Analyst,MNC,Healthcare,USA,Remote,Remote,Mid,2,97645,128255,2020,Medium,112950.0,30610.0,Analytics,Historical,78050,109581,81,Python
8RI1W6UHW96E,Machine Learning Engineer,MNC,Finance,India,Bangalore,Hybrid,Senior,5,151542,165785,2020,Medium,158663.5,14243.0,Engineering,Historical,61572,141737,63,Python
W21LYH3NUDVC,Data Analyst,Startup,Retail,Germany,Frankfurt,Onsite,Mid,2,91066,124087,2022,Large,107576.5,33021.0,Analytics,Historical,31930,124738,63,GCP
PY3LBYJ90003,Applied Scientist,MNC,Healthcare,Germany,Frankfurt,Hybrid,Mid,2,98570,109887,2025,Medium,104228.5,11317.0,Analytics,Projected,61307,76942,79,Azure
XA69SS4H5JLF,MLOps Engineer,Startup,Healthcare,India,Remote,Remote,Entry,0,58572,65605,2024,Large,62088.5,7033.0,Engineering,Historical,23453,107965,26,NLP
6AEQW5E463RA,Data Scientist,Startup,Retail,Germany,Munich,Hybrid,Entry,0,60909,74974,2020,Small,67941.5,14065.0,Analytics,Historical,30183,135985,69,Scikit-learn
CF5VBV64L6E0,MLOps Engineer,Research Lab,Tech,Australia,Brisbane,Onsite,Mid,2,92397,109891,2020,Medium,101144.0,17494.0,Engineering,Historical,70178,160724,49,Azure
548N54Q0WCE5,Data Analyst,Research Lab,Healthcare,UK,Birmingham,Onsite,Entry,0,55830,77533,2020,Medium,66681.5,21703.0,Analytics,Historical,76091,88490,70,NLP
856AD5EBQ6XM,Data Scientist,MNC,Finance,USA,San Francisco,Onsite,Mid,2,95760,107237,2025,Small,101498.5,11477.0,Analytics,Projected,28264,157838,78,Computer Vision
TCX1VNAQBYIY,MLOps Engineer,MNC,Tech,India,Pune,Hybrid,Senior,5,142407,175691,2022,Medium,159049.0,33284.0,Engineering,Historical,32285,155432,67,NLP
H2HNEZMT5W3G,Data Scientist,MNC,Retail,Australia,Sydney,Onsite,Senior,5,145920,178466,2026,Large,162193.0,32546.0,Analytics,Projected,57347,108156,71,GCP
G3OAJIELSX3A,MLOps Engineer,Research Lab,Retail,Australia,Remote,Remote,Mid,2,92094,128668,2020,Small,110381.0,36574.0,Engineering,Historical,70178,160724,49,Azure
2OC5PV7K1L4C,Machine Learning Engineer,Research Lab,Tech,UK,London,Hybrid,Mid,2,95161,129878,2020,Small,112519.5,34717.0,Engineering,Historical,76091,88490,70,NLP
MPE3HWZODDAC,AI Researcher,MNC,Tech,Australia,Remote,Remote,Mid,2,96301,110383,2023,Medium,103342.0,14082.0,Analytics,Historical,18251,134856,62,Scikit-learn
EDPTSML4HI91,AI Researcher,Startup,Finance,India,Chennai,Onsite,Mid,2,99981,115927,2024,Small,107954.0,15946.0,Analytics,Historical,23453,107965,26,NLP
1CHYVUODGBM1,Data Analyst,Research Lab,Tech,USA,Boston,Onsite,Entry,0,54358,82455,2020,Medium,68406.5,28097.0,Analytics,Historical,78050,109581,81,Python
YMZXXLLYR4WK,AI Researcher,Research Lab,Retail,UK,Birmingham,Onsite,Senior,5,148525,173307,2024,Small,160916.0,24782.0,Analytics,Historical,62826,133255,29,PyTorch
RX2PGI738M4Y,Data Analyst,Startup,Retail,Canada,Remote,Remote,Senior,5,154065,169170,2021,Medium,161617.5,15105.0,Analytics,Historical,42282,78606,75,PyTorch
9H2NEC9A68PY,Data Scientist,Research Lab,Retail,Australia,Remote,Remote,Senior,5,147118,177883,2025,Large,162500.5,30765.0,Analytics,Projected,61354,144132,79,GCP
EFLWTIFH77T4,AI Researcher,Research Lab,Tech,USA,Remote,Remote,Mid,2,100526,118812,2023,Medium,109669.0,18286.0,Analytics,Historical,42906,139108,25,GCP
OKCMWNYACVHK,Data Analyst,Startup,Retail,Australia,Melbourne,Onsite,Senior,5,150226,174616,2024,Medium,162421.0,24390.0,Analytics,Historical,23885,143568,71,SQL
861VLBIMIION,MLOps Engineer,Startup,Retail,India,Bangalore,Onsite,Senior,5,148526,163818,2024,Medium,156172.0,15292.0,Engineering,Historical,23453,107965,26,NLP
LTEV39O7HAH9,Data Analyst,MNC,Tech,Australia,Remote,Remote,Senior,5,144131,168765,2024,Large,156448.0,24634.0,Analytics,Historical,23885,143568,71,SQL
EBQWV4JJJ8IR,Applied Scientist,Research Lab,Finance,Australia,Sydney,Onsite,Senior,5,141399,172031,2023,Large,156715.0,30632.0,Analytics,Historical,18251,134856,62,Scikit-learn
Z8JV5EQHW126,Data Analyst,MNC,Retail,UK,Remote,Remote,Entry,0,56700,80360,2025,Small,68530.0,23660.0,Analytics,Projected,15927,140333,83,AWS
Z8T60PXJXJOM,Applied Scientist,MNC,Retail,Germany,Remote,Remote,Entry,0,51394,75126,2024,Small,63260.0,23732.0,Analytics,Historical,48433,131697,40,Computer Vision
RUZWY75QXDKW,Data Analyst,MNC,Retail,Germany,Remote,Remote,Senior,5,146453,163606,2023,Large,155029.5,17153.0,Analytics,Historical,14857,130421,37,AWS
5IENO1EDS8ZY,Machine Learning Engineer,Research Lab,Retail,Australia,Remote,Remote,Mid,2,94544,111569,2020,Small,103056.5,17025.0,Engineering,Historical,70178,160724,49,Azure
CWVJXN8J3HIO,AI Researcher,Research Lab,Retail,USA,Seattle,Hybrid,Entry,0,59576,82212,2025,Small,70894.0,22636.0,Analytics,Projected,28264,157838,78,Computer Vision
5RXHR9294PUS,MLOps Engineer,Research Lab,Finance,UK,Manchester,Hybrid,Entry,0,59338,74159,2024,Small,66748.5,14821.0,Engineering,Historical,62826,133255,29,PyTorch
MZKLQDYX0CT4,Applied Scientist,MNC,Education,Germany,Hamburg,Onsite,Mid,2,95940,114993,2021,Large,105466.5,19053.0,Analytics,Historical,17048,108568,78,Azure
O56XGRC1CHI2,MLOps Engineer,MNC,Education,UK,Birmingham,Hybrid,Senior,5,140714,178945,2024,Medium,159829.5,38231.0,Engineering,Historical,62826,133255,29,PyTorch
T52E5KLDY4WT,Data Analyst,MNC,Retail,India,Hyderabad,Hybrid,Senior,5,140722,167842,2026,Medium,154282.0,27120.0,Analytics,Projected,78139,97930,65,AWS
86KJ32G5CQQ2,MLOps Engineer,Startup,Tech,USA,Seattle,Onsite,Senior,5,153042,172399,2026,Large,162720.5,19357.0,Engineering,Projected,49563,88686,29,Scikit-learn
6L4HRBC9ZAXA,Machine Learning Engineer,Research Lab,Education,India,Bangalore,Hybrid,Entry,0,51089,84138,2022,Large,67613.5,33049.0,Engineering,Historical,32285,155432,67,NLP
PA111GQ9GHL6,Applied Scientist,MNC,Tech,Canada,Vancouver,Hybrid,Entry,0,55760,86443,2023,Large,71101.5,30683.0,Analytics,Historical,70396,108982,66,Scikit-learn
GALNCZL5CEDT,Data Scientist,MNC,Finance,Canada,Remote,Remote,Senior,5,144670,159130,2021,Large,151900.0,14460.0,Analytics,Historical,42282,78606,75,PyTorch
8U1JFN1I8N7M,Machine Learning Engineer,MNC,Retail,India,Bangalore,Onsite,Senior,5,141691,171503,2026,Small,156597.0,29812.0,Engineering,Projected,78139,97930,65,AWS
8Z8WB3433KFC,Applied Scientist,MNC,Tech,Canada,Toronto,Hybrid,Entry,0,54949,70873,2023,Small,62911.0,15924.0,Analytics,Historical,70396,108982,66,Scikit-learn
PEEGB3I4NWT7,Machine Learning Engineer,MNC,Finance,Canada,Vancouver,Hybrid,Entry,0,54190,80349,2024,Large,67269.5,26159.0,Engineering,Historical,72874,114911,71,R
1VJ8IAEK9O1J,Data Analyst,MNC,Education,USA,Austin,Hybrid,Mid,2,103411,125281,2024,Small,114346.0,21870.0,Analytics,Historical,18847,103070,63,AWS
T3UFPT236EOG,Machine Learning Engineer,Research Lab,Tech,India,Bangalore,Hybrid,Senior,5,151259,174429,2025,Small,162844.0,23170.0,Engineering,Projected,24784,129592,26,PyTorch
2JO2RB5YR0E3,Machine Learning Engineer,Startup,Tech,UK,London,Hybrid,Entry,0,57356,82252,2021,Medium,69804.0,24896.0,Engineering,Historical,67009,138221,40,TensorFlow
LY60S4MT6MEO,MLOps Engineer,Research Lab,Tech,Australia,Melbourne,Hybrid,Mid,2,102556,112840,2025,Medium,107698.0,10284.0,Engineering,Projected,61354,144132,79,GCP
R81MI2YQOHJS,MLOps Engineer,MNC,Tech,India,Remote,Remote,Senior,5,144401,161794,2023,Small,153097.5,17393.0,Engineering,Historical,23361,132495,31,PyTorch
CUMU74EI8HF3,Applied Scientist,Startup,Healthcare,UK,Remote,Remote,Entry,0,57775,82243,2020,Medium,70009.0,24468.0,Analytics,Historical,76091,88490,70,NLP
BXIOB99872C2,Machine Learning Engineer,Research Lab,Education,Germany,Berlin,Hybrid,Entry,0,64975,83639,2020,Large,74307.0,18664.0,Engineering,Historical,30183,135985,69,Scikit-learn
VQW7HA50CY2R,Data Scientist,Startup,Education,Australia,Remote,Remote,Entry,0,56688,73967,2025,Large,65327.5,17279.0,Analytics,Projected,61354,144132,79,GCP
81MTFNVF7QNT,Data Scientist,MNC,Education,India,Remote,Remote,Entry,0,52114,74949,2020,Large,63531.5,22835.0,Analytics,Historical,61572,141737,63,Python
VE6XMOARXZ6Y,MLOps Engineer,Startup,Healthcare,Canada,Remote,Remote,Senior,5,146673,157943,2020,Small,152308.0,11270.0,Engineering,Historical,27240,150343,74,R
30EJ8BWQAYHG,MLOps Engineer,Research Lab,Education,India,Remote,Remote,Mid,2,99181,129795,2024,Large,114488.0,30614.0,Engineering,Historical,23453,107965,26,NLP
MW5WKZV1FCD5,Data Scientist,Research Lab,Education,Germany,Hamburg,Hybrid,Mid,2,99992,115706,2026,Small,107849.0,15714.0,Analytics,Projected,21320,150323,68,PyTorch
NC4U894BPJEO,Applied Scientist,Research Lab,Education,USA,San Francisco,Hybrid,Senior,5,140927,177376,2024,Medium,159151.5,36449.0,Analytics,Historical,18847,103070,63,AWS
P8ZGTWKRQNDL,MLOps Engineer,Research Lab,Tech,UK,Remote,Remote,Entry,0,54436,70062,2024,Medium,62249.0,15626.0,Engineering,Historical,62826,133255,29,PyTorch
UHIZCSZX0D9I,AI Researcher,MNC,Tech,USA,Remote,Remote,Entry,0,52754,81162,2024,Small,66958.0,28408.0,Analytics,Historical,18847,103070,63,AWS
M8MVZB78JVXV,Machine Learning Engineer,Startup,Retail,Canada,Toronto,Hybrid,Senior,5,153788,165814,2025,Large,159801.0,12026.0,Engineering,Projected,8294,99435,45,SQL
9WENQS5802MQ,Data Analyst,Startup,Education,USA,Remote,Remote,Mid,2,98904,112165,2020,Small,105534.5,13261.0,Analytics,Historical,78050,109581,81,Python
GGOE04SN4EFG,Data Analyst,Research Lab,Retail,USA,Boston,Onsite,Senior,5,153554,173301,2020,Large,163427.5,19747.0,Analytics,Historical,78050,109581,81,Python
XXHE38Q4WQHQ,Data Scientist,Research Lab,Healthcare,Germany,Munich,Hybrid,Senior,5,142072,175639,2022,Small,158855.5,33567.0,Analytics,Historical,31930,124738,63,GCP
ZYI65C00BFJT,Machine Learning Engineer,Startup,Retail,UK,Manchester,Hybrid,Mid,2,100417,117446,2025,Small,108931.5,17029.0,Engineering,Projected,15927,140333,83,AWS
VA9QOZWIXTUH,MLOps Engineer,Research Lab,Retail,Canada,Vancouver,Hybrid,Mid,2,99398,109324,2026,Medium,104361.0,9926.0,Engineering,Projected,4000,164795,54,PyTorch
TUPJO9BZN1HZ,AI Researcher,MNC,Healthcare,UK,Remote,Remote,Entry,0,60626,79830,2026,Medium,70228.0,19204.0,Analytics,Projected,69344,77388,55,R
VPB7QO8Q2U2R,AI Researcher,Startup,Retail,Australia,Remote,Remote,Senior,5,142664,169980,2021,Small,156322.0,27316.0,Analytics,Historical,50035,81059,30,Python
RHZGM48MKTYB,AI Researcher,Research Lab,Finance,USA,Remote,Remote,Mid,2,102862,113644,2024,Medium,108253.0,10782.0,Analytics,Historical,18847,103070,63,AWS
C0VRBX1G7M9T,AI Researcher,MNC,Tech,India,Bangalore,Hybrid,Mid,2,100254,111780,2023,Large,106017.0,11526.0,Analytics,Historical,23361,132495,31,PyTorch
9MSPNPG49H9A,Machine Learning Engineer,MNC,Retail,Canada,Remote,Remote,Mid,2,103578,125622,2024,Large,114600.0,22044.0,Engineering,Historical,72874,114911,71,R
MSXGLTYG0SPI,Data Scientist,Startup,Tech,India,Bangalore,Hybrid,Senior,5,148361,162927,2021,Small,155644.0,14566.0,Analytics,Historical,63718,160170,37,TensorFlow
JY37669N8VOZ,Data Scientist,Research Lab,Tech,India,Hyderabad,Hybrid,Entry,0,64722,80799,2025,Large,72760.5,16077.0,Analytics,Projected,24784,129592,26,PyTorch
KRXWQFYX92BF,Data Scientist,Startup,Finance,USA,Remote,Remote,Entry,0,59518,84940,2022,Large,72229.0,25422.0,Analytics,Historical,55204,157026,39,GCP
EAZ6TGV12VN5,Machine Learning Engineer,Research Lab,Education,India,Remote,Remote,Entry,0,56795,88585,2023,Small,72690.0,31790.0,Engineering,Historical,23361,132495,31,PyTorch
LA3OEKKWV5PF,AI Researcher,MNC,Tech,UK,Birmingham,Onsite,Mid,2,97092,124971,2022,Medium,111031.5,27879.0,Analytics,Historical,39831,85227,84,PyTorch
O83TO0BHY5T5,Data Scientist,Startup,Finance,Germany,Hamburg,Onsite,Mid,2,90639,120876,2020,Medium,105757.5,30237.0,Analytics,Historical,30183,135985,69,Scikit-learn
W2GQGJJO44T8,MLOps Engineer,Research Lab,Education,USA,Boston,Hybrid,Mid,2,90562,129972,2024,Medium,110267.0,39410.0,Engineering,Historical,18847,103070,63,AWS
8ATSYKK5Z8KB,MLOps Engineer,Startup,Healthcare,UK,London,Onsite,Mid,2,101867,120703,2024,Medium,111285.0,18836.0,Engineering,Historical,62826,133255,29,PyTorch
HJ7EFZSR04AN,Applied Scientist,MNC,Education,Australia,Melbourne,Onsite,Entry,0,61454,85120,2021,Large,73287.0,23666.0,Analytics,Historical,50035,81059,30,Python
ITLHKP88QOK0,MLOps Engineer,MNC,Education,Australia,Melbourne,Onsite,Senior,5,143784,167308,2021,Small,155546.0,23524.0,Engineering,Historical,50035,81059,30,Python
AXQDTH1HDDGD,Data Scientist,Research Lab,Healthcare,Canada,Montreal,Onsite,Entry,0,54189,77968,2021,Small,66078.5,23779.0,Analytics,Historical,42282,78606,75,PyTorch
K4LHG5HU94FM,MLOps Engineer,Research Lab,Education,UK,London,Onsite,Mid,2,96019,112538,2023,Large,104278.5,16519.0,Engineering,Historical,37780,159436,69,Python
AGEG12I9L3Y2,Machine Learning Engineer,MNC,Education,UK,Remote,Remote,Mid,2,99718,107050,2023,Small,103384.0,7332.0,Engineering,Historical,37780,159436,69,Python
